# GD50  03:48:50.06 -00:58:30.4  (type DA2)
 8760.41   14.990   2.00
 8762.41   14.992   2.00
 8764.41   14.993   2.00
 8766.41   14.995   2.00
 8768.41   14.997   2.00
 8770.41   15.004   2.00
 8772.41   15.011   2.00
 8774.41   15.016   2.00
 8776.41   15.018   2.01
 8778.42   15.018   2.00
 8780.42   15.016   2.00
 8782.42   15.004   2.00
 8784.42   14.990   2.00
 8786.42   14.976   2.00
 8788.42   14.967   2.00
 8790.42   14.959   2.00
 8792.42   14.952   2.00
 8794.42   14.955   2.00
 8796.42   14.957   2.00
 8798.42   14.959   2.00
 8800.42   14.964   8.62
 8809.04   15.003   14.71
 8823.75   15.006   14.73
 8838.48   15.010   14.75
 8853.23   15.013   14.78
 8868.01   15.012   14.80
 8882.81   15.019   14.83
 8897.64   15.023   14.85
 8912.49   15.027   14.88
 8927.37   15.030   14.90
 8942.27   15.034   14.92
 8957.19   15.037   14.96
 8972.15   15.041   14.97
 8987.12   15.045   15.00
 9002.12   15.048   15.03
 9017.15   15.047   15.05
 9032.20   15.053   15.08
 9047.28   15.057   15.10
 9062.38   15.060   15.13
 9077.51   15.062   15.15
 9092.66   15.064   15.18
 9107.84   15.067   15.20
 9123.04   15.071   15.23
 9138.27   15.075   15.25
 9153.52   15.080   15.28
 9168.80   15.085   15.31
 9184.11   15.091   15.33
 9199.44   15.096   15.35
 9214.79   15.100   15.38
 9230.17   15.098   15.41
 9245.58   15.105   15.43
 9261.01   15.109   15.46
 9276.47   15.110   15.49
 9291.96   15.110   15.50
 9307.46   15.110   15.54
 9323.00   15.111   15.56
 9338.56   15.112   15.59
 9354.15   15.114   15.62
 9369.77   15.116   15.64
 9385.41   15.119   15.66
 9401.07   15.123   15.69
 9416.76   15.127   15.72
 9432.48   15.132   15.75
 9448.23   15.138   15.77
 9464.00   15.145   15.80
 9479.80   15.152   15.82
 9495.62   15.160   15.85
 9511.47   15.168   15.88
 9527.35   15.176   15.90
 9543.25   15.178   15.93
 9559.18   15.180   15.96
 9575.14   15.184   15.98
 9591.12   15.183   16.01
 9607.13   15.181   16.03
 9623.16   15.180   16.07
 9639.23   15.178   16.09
 9655.32   15.178   16.11
 9671.43   15.178   16.15
 9687.58   15.178   16.17
 9703.75   15.180   16.20
 9719.95   15.181   16.22
 9736.17   15.183   16.25
 9752.42   15.186   16.28
 9768.70   15.189   16.31
 9785.01   15.192   16.33
 9801.34   15.195   16.36
 9817.70   15.198   16.39
 9834.09   15.202   16.41
 9850.50   15.207   16.45
 9866.95   15.211   16.47
 9883.42   15.216   16.49
 9899.91   15.222   16.53
 9916.44   15.227   16.55
 9932.99   15.235   16.58
 9949.57   15.242   16.61
 9966.18   15.251   16.63
 9982.81   15.262   16.67
 9999.48   15.273   16.69
10016.17   15.286   16.72
10032.89   15.299   16.74
10049.63   15.306   16.78
10066.41   15.310   16.80
10083.21   15.305   16.83
10100.04   15.298   16.86
10116.90   15.294   16.89
10133.79   15.291   16.92
10150.71   15.288   16.94
10167.65   15.285   16.97
10184.62   15.282   17.00
10201.62   15.283   17.03
10218.65   15.284   17.06
10235.71   15.286   17.08
10252.79   15.287   17.12
10269.91   15.289   17.14
10287.05   15.291   17.17
10304.22   15.294   17.20
10321.42   15.297   17.23
10338.65   15.299   17.26
10355.91   15.302   17.28
10373.19   15.305   17.32
10390.51   15.309   17.34
10407.85   15.312   17.37
10425.22   15.315   17.41
10442.63   15.318   17.43
10460.06   15.322   17.46
10477.52   15.325   17.49
10495.01   15.328   17.51
10512.52   15.332   17.55
10530.07   15.335   17.58
10547.65   15.339   17.61
10565.26   15.342   17.63
10582.89   15.346   17.67
10600.56   15.349   17.69
10618.25   15.353   17.72
10635.97   15.357   17.76
10653.73   15.361   17.78
10671.51   15.365   17.82
10689.33   15.369   17.84
10707.17   15.373   17.87
10725.04   15.378   17.90
10742.94   15.382   17.94
10760.88   15.387   17.95
10778.83   15.394   18.00
10796.83   15.400   18.02
10814.85   15.407   18.05
10832.90   15.414   18.08
10850.98   15.422   18.12
10869.10   15.433   18.14
10887.24   15.445   18.17
10905.41   15.461   18.21
10923.62   15.478   18.23
10941.85   15.488   18.26
10960.11   15.488   18.30
10978.41   15.477   18.33
10996.74   15.468   18.35
11015.09   15.461   18.39
11033.48   15.457   18.41
11051.89   15.455   18.45
11070.34   15.455   18.48
11088.82   15.456   18.51
11107.33   15.456   18.54
11125.87   15.457   18.57
11144.44   15.457   18.60
11163.04   15.459   18.64
11181.68   15.462   18.66
11200.34   15.464   18.70
11219.04   15.467   18.73
11237.77   15.470   18.75
11256.52   15.473   18.79
11275.31   15.476   18.82
11294.13   15.479   18.86
11312.99   15.482   18.88
11331.87   15.485   18.92
11350.79   15.489   18.94
11369.73   15.492   18.98
11388.71   15.495   19.01
11407.72   15.499   19.04
11426.76   15.502   19.07
11445.83   15.505   19.11
11464.94   15.509   19.14
11484.08   15.512   19.17
11503.25   15.515   19.20
11522.45   15.519   19.23
11541.68   15.522   19.27
11560.95   15.526   19.30
11580.25   15.529   19.33
11599.58   15.532   19.36
11618.94   15.536   19.39
11638.33   15.539   19.43
11657.76   15.543   19.46
11677.22   15.546   19.49
11696.71   15.550   19.52
11716.23   15.553   19.56
11735.79   15.556   19.59
11755.38   15.560   19.62
11775.00   15.563   19.66
11794.66   15.567   19.69
11814.35   15.570   19.72
11834.07   15.574   19.75
11853.82   15.577   19.79
11873.61   15.581   19.82
11893.43   15.584   19.85
11913.28   15.587   19.88
11933.16   15.591   19.92
11953.08   15.594   19.96
11973.04   15.598   19.98
11993.02   15.601   19.98
